ID,bounding_box,future_bounding_box,scenefolderpath,filename,crossing_obs,crossing_true,label
166.0,"[[1571.5, 704.0, 97.0, 314.0], [1572.5, 704.5, 97.0, 315.0], [1572.5, 705.0, 97.0, 316.0], [1574.0, 705.5, 98.0, 317.0], [1574.0, 706.0, 98.0, 318.0], [1575.0, 706.5, 98.0, 319.0], [1575.0, 707.0, 98.0, 320.0], [1576.0, 708.0, 98.0, 322.0], [1576.0, 708.5, 98.0, 323.0], [1577.0, 709.0, 98.0, 324.0], [1577.0, 709.5, 98.0, 325.0], [1578.5, 710.0, 99.0, 326.0], [1578.5, 710.5, 99.0, 327.0], [1579.5, 711.0, 99.0, 328.0], [1579.5, 711.5, 99.0, 329.0], [1581.5, 711.5, 99.0, 329.0]]","[[1582.0, 712.5, 98.0, 329.0], [1582.5, 712.5, 97.0, 329.0], [1584.5, 712.5, 97.0, 329.0], [1585.0, 712.5, 96.0, 329.0], [1586.5, 712.5, 95.0, 329.0], [1587.5, 712.5, 95.0, 329.0], [1588.0, 713.5, 94.0, 329.0], [1589.5, 713.5, 93.0, 329.0], [1590.5, 713.5, 93.0, 329.0], [1591.0, 713.5, 92.0, 329.0], [1593.0, 713.5, 92.0, 329.0], [1593.5, 713.5, 91.0, 329.0], [1595.0, 714.5, 90.0, 329.0], [1596.0, 714.5, 90.0, 329.0], [1596.5, 714.5, 89.0, 329.0], [1598.0, 714.5, 88.0, 329.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00096.png', '00097.png', '00098.png', '00099.png', '00100.png', '00101.png', '00102.png', '00103.png', '00104.png', '00105.png', '00106.png', '00107.png', '00108.png', '00109.png', '00110.png', '00111.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
166.0,"[[1582.0, 712.5, 98.0, 329.0], [1582.5, 712.5, 97.0, 329.0], [1584.5, 712.5, 97.0, 329.0], [1585.0, 712.5, 96.0, 329.0], [1586.5, 712.5, 95.0, 329.0], [1587.5, 712.5, 95.0, 329.0], [1588.0, 713.5, 94.0, 329.0], [1589.5, 713.5, 93.0, 329.0], [1590.5, 713.5, 93.0, 329.0], [1591.0, 713.5, 92.0, 329.0], [1593.0, 713.5, 92.0, 329.0], [1593.5, 713.5, 91.0, 329.0], [1595.0, 714.5, 90.0, 329.0], [1596.0, 714.5, 90.0, 329.0], [1596.5, 714.5, 89.0, 329.0], [1598.0, 714.5, 88.0, 329.0]]","[[1599.0, 715.0, 88.0, 330.0], [1600.5, 715.0, 87.0, 330.0], [1601.0, 715.0, 86.0, 330.0], [1602.0, 715.0, 86.0, 330.0], [1603.5, 716.0, 85.0, 330.0], [1604.0, 716.0, 84.0, 330.0], [1606.0, 716.0, 84.0, 330.0], [1606.5, 716.0, 83.0, 330.0], [1607.0, 717.0, 82.0, 330.0], [1607.5, 717.0, 81.0, 330.0], [1609.5, 717.0, 81.0, 330.0], [1610.0, 717.0, 80.0, 330.0], [1611.0, 718.0, 82.0, 332.0], [1613.0, 719.0, 84.0, 334.0], [1614.5, 719.5, 87.0, 335.0], [1615.5, 719.5, 89.0, 337.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00112.png', '00113.png', '00114.png', '00115.png', '00116.png', '00117.png', '00118.png', '00119.png', '00120.png', '00121.png', '00122.png', '00123.png', '00124.png', '00125.png', '00126.png', '00127.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
166.0,"[[1599.0, 715.0, 88.0, 330.0], [1600.5, 715.0, 87.0, 330.0], [1601.0, 715.0, 86.0, 330.0], [1602.0, 715.0, 86.0, 330.0], [1603.5, 716.0, 85.0, 330.0], [1604.0, 716.0, 84.0, 330.0], [1606.0, 716.0, 84.0, 330.0], [1606.5, 716.0, 83.0, 330.0], [1607.0, 717.0, 82.0, 330.0], [1607.5, 717.0, 81.0, 330.0], [1609.5, 717.0, 81.0, 330.0], [1610.0, 717.0, 80.0, 330.0], [1611.0, 718.0, 82.0, 332.0], [1613.0, 719.0, 84.0, 334.0], [1614.5, 719.5, 87.0, 335.0], [1615.5, 719.5, 89.0, 337.0]]","[[1617.5, 720.5, 91.0, 339.0], [1618.5, 721.5, 93.0, 341.0], [1619.5, 722.5, 95.0, 343.0], [1622.0, 723.0, 98.0, 344.0], [1623.0, 724.0, 100.0, 346.0], [1624.0, 725.0, 102.0, 348.0], [1626.0, 726.0, 104.0, 350.0], [1627.0, 726.0, 106.0, 352.0], [1628.5, 726.5, 109.0, 353.0], [1630.5, 727.5, 111.0, 355.0], [1631.5, 728.5, 113.0, 357.0], [1632.5, 729.0, 115.0, 360.0], [1632.5, 729.5, 117.0, 363.0], [1633.5, 729.5, 119.0, 367.0], [1633.5, 730.0, 121.0, 370.0], [1634.5, 730.5, 123.0, 373.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00128.png', '00129.png', '00130.png', '00131.png', '00132.png', '00133.png', '00134.png', '00135.png', '00136.png', '00137.png', '00138.png', '00139.png', '00140.png', '00141.png', '00142.png', '00143.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
166.0,"[[1617.5, 720.5, 91.0, 339.0], [1618.5, 721.5, 93.0, 341.0], [1619.5, 722.5, 95.0, 343.0], [1622.0, 723.0, 98.0, 344.0], [1623.0, 724.0, 100.0, 346.0], [1624.0, 725.0, 102.0, 348.0], [1626.0, 726.0, 104.0, 350.0], [1627.0, 726.0, 106.0, 352.0], [1628.5, 726.5, 109.0, 353.0], [1630.5, 727.5, 111.0, 355.0], [1631.5, 728.5, 113.0, 357.0], [1632.5, 729.0, 115.0, 360.0], [1632.5, 729.5, 117.0, 363.0], [1633.5, 729.5, 119.0, 367.0], [1633.5, 730.0, 121.0, 370.0], [1634.5, 730.5, 123.0, 373.0]]","[[1638.5, 730.0, 125.0, 374.0], [1641.5, 729.5, 127.0, 375.0], [1645.5, 728.5, 129.0, 375.0], [1648.5, 728.0, 131.0, 376.0], [1653.0, 727.5, 134.0, 377.0], [1656.0, 727.0, 136.0, 378.0], [1660.0, 726.5, 138.0, 379.0], [1663.0, 725.5, 140.0, 379.0], [1667.0, 725.0, 142.0, 380.0], [1670.0, 724.5, 144.0, 381.0], [1673.5, 725.0, 141.0, 380.0], [1677.0, 724.5, 138.0, 379.0], [1681.5, 725.5, 135.0, 379.0], [1685.0, 725.0, 132.0, 378.0], [1689.0, 725.5, 130.0, 377.0], [1692.5, 726.0, 127.0, 376.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00144.png', '00145.png', '00146.png', '00147.png', '00148.png', '00149.png', '00150.png', '00151.png', '00152.png', '00153.png', '00154.png', '00155.png', '00156.png', '00157.png', '00158.png', '00159.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
166.0,"[[1638.5, 730.0, 125.0, 374.0], [1641.5, 729.5, 127.0, 375.0], [1645.5, 728.5, 129.0, 375.0], [1648.5, 728.0, 131.0, 376.0], [1653.0, 727.5, 134.0, 377.0], [1656.0, 727.0, 136.0, 378.0], [1660.0, 726.5, 138.0, 379.0], [1663.0, 725.5, 140.0, 379.0], [1667.0, 725.0, 142.0, 380.0], [1670.0, 724.5, 144.0, 381.0], [1673.5, 725.0, 141.0, 380.0], [1677.0, 724.5, 138.0, 379.0], [1681.5, 725.5, 135.0, 379.0], [1685.0, 725.0, 132.0, 378.0], [1689.0, 725.5, 130.0, 377.0], [1692.5, 726.0, 127.0, 376.0]]","[[1696.0, 725.5, 124.0, 375.0], [1700.5, 726.5, 121.0, 375.0], [1704.0, 726.0, 118.0, 374.0], [1707.5, 726.5, 115.0, 373.0], [1708.5, 726.0, 113.0, 372.0], [1709.0, 725.0, 110.0, 370.0], [1710.0, 724.5, 108.0, 369.0], [1710.5, 723.5, 105.0, 367.0], [1711.5, 723.0, 103.0, 366.0], [1712.0, 722.5, 100.0, 365.0], [1713.0, 721.5, 98.0, 363.0], [1713.5, 721.0, 95.0, 362.0], [1714.5, 720.0, 93.0, 360.0], [1715.0, 719.5, 90.0, 359.0], [1717.0, 719.5, 92.0, 359.0], [1719.0, 720.0, 94.0, 360.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00160.png', '00161.png', '00162.png', '00163.png', '00164.png', '00165.png', '00166.png', '00167.png', '00168.png', '00169.png', '00170.png', '00171.png', '00172.png', '00173.png', '00174.png', '00175.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
166.0,"[[1696.0, 725.5, 124.0, 375.0], [1700.5, 726.5, 121.0, 375.0], [1704.0, 726.0, 118.0, 374.0], [1707.5, 726.5, 115.0, 373.0], [1708.5, 726.0, 113.0, 372.0], [1709.0, 725.0, 110.0, 370.0], [1710.0, 724.5, 108.0, 369.0], [1710.5, 723.5, 105.0, 367.0], [1711.5, 723.0, 103.0, 366.0], [1712.0, 722.5, 100.0, 365.0], [1713.0, 721.5, 98.0, 363.0], [1713.5, 721.0, 95.0, 362.0], [1714.5, 720.0, 93.0, 360.0], [1715.0, 719.5, 90.0, 359.0], [1717.0, 719.5, 92.0, 359.0], [1719.0, 720.0, 94.0, 360.0]]","[[1721.0, 721.0, 96.0, 360.0], [1723.0, 721.5, 98.0, 361.0], [1725.0, 721.5, 100.0, 361.0], [1725.5, 721.5, 101.0, 361.0], [1727.5, 722.0, 103.0, 362.0], [1729.5, 723.0, 105.0, 362.0], [1731.5, 723.5, 107.0, 363.0], [1733.5, 723.5, 109.0, 363.0], [1734.5, 723.5, 109.0, 363.0], [1736.0, 723.0, 108.0, 362.0], [1737.0, 723.0, 108.0, 362.0], [1738.5, 722.5, 107.0, 361.0], [1739.5, 722.5, 107.0, 361.0], [1740.0, 722.5, 106.0, 361.0], [1742.0, 722.0, 106.0, 360.0], [1742.5, 722.0, 105.0, 360.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00176.png', '00177.png', '00178.png', '00179.png', '00180.png', '00181.png', '00182.png', '00183.png', '00184.png', '00185.png', '00186.png', '00187.png', '00188.png', '00189.png', '00190.png', '00191.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
166.0,"[[1721.0, 721.0, 96.0, 360.0], [1723.0, 721.5, 98.0, 361.0], [1725.0, 721.5, 100.0, 361.0], [1725.5, 721.5, 101.0, 361.0], [1727.5, 722.0, 103.0, 362.0], [1729.5, 723.0, 105.0, 362.0], [1731.5, 723.5, 107.0, 363.0], [1733.5, 723.5, 109.0, 363.0], [1734.5, 723.5, 109.0, 363.0], [1736.0, 723.0, 108.0, 362.0], [1737.0, 723.0, 108.0, 362.0], [1738.5, 722.5, 107.0, 361.0], [1739.5, 722.5, 107.0, 361.0], [1740.0, 722.5, 106.0, 361.0], [1742.0, 722.0, 106.0, 360.0], [1742.5, 722.0, 105.0, 360.0]]","[[1744.5, 721.5, 105.0, 359.0], [1745.0, 721.5, 104.0, 359.0], [1746.0, 720.0, 104.0, 358.0], [1748.0, 718.5, 104.0, 357.0], [1748.5, 717.0, 103.0, 356.0], [1749.5, 715.5, 103.0, 355.0], [1751.5, 715.0, 103.0, 354.0], [1752.5, 713.0, 103.0, 352.0], [1753.0, 711.5, 102.0, 351.0], [1754.0, 710.0, 102.0, 350.0], [1756.0, 708.5, 102.0, 349.0], [1757.0, 707.0, 102.0, 348.0], [1757.5, 705.5, 101.0, 347.0], [1759.5, 704.0, 101.0, 346.0], [1760.5, 702.5, 101.0, 345.0], [1761.5, 701.0, 101.0, 344.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00192.png', '00193.png', '00194.png', '00195.png', '00196.png', '00197.png', '00198.png', '00199.png', '00200.png', '00201.png', '00202.png', '00203.png', '00204.png', '00205.png', '00206.png', '00207.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
166.0,"[[1744.5, 721.5, 105.0, 359.0], [1745.0, 721.5, 104.0, 359.0], [1746.0, 720.0, 104.0, 358.0], [1748.0, 718.5, 104.0, 357.0], [1748.5, 717.0, 103.0, 356.0], [1749.5, 715.5, 103.0, 355.0], [1751.5, 715.0, 103.0, 354.0], [1752.5, 713.0, 103.0, 352.0], [1753.0, 711.5, 102.0, 351.0], [1754.0, 710.0, 102.0, 350.0], [1756.0, 708.5, 102.0, 349.0], [1757.0, 707.0, 102.0, 348.0], [1757.5, 705.5, 101.0, 347.0], [1759.5, 704.0, 101.0, 346.0], [1760.5, 702.5, 101.0, 345.0], [1761.5, 701.0, 101.0, 344.0]]","[[1763.0, 700.5, 100.0, 343.0], [1764.0, 698.5, 100.0, 341.0], [1765.0, 697.0, 100.0, 340.0], [1766.0, 695.5, 100.0, 339.0], [1767.5, 694.0, 99.0, 338.0], [1768.5, 692.5, 99.0, 337.0], [1768.0, 693.0, 98.0, 338.0], [1767.5, 693.5, 97.0, 339.0], [1767.0, 695.5, 96.0, 341.0], [1766.5, 696.0, 95.0, 342.0], [1766.0, 696.5, 94.0, 343.0], [1764.5, 697.0, 93.0, 344.0], [1764.0, 697.5, 92.0, 345.0], [1763.5, 699.5, 91.0, 347.0], [1763.0, 700.0, 90.0, 348.0], [1762.5, 700.5, 89.0, 349.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00208.png', '00209.png', '00210.png', '00211.png', '00212.png', '00213.png', '00214.png', '00215.png', '00216.png', '00217.png', '00218.png', '00219.png', '00220.png', '00221.png', '00222.png', '00223.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
166.0,"[[1763.0, 700.5, 100.0, 343.0], [1764.0, 698.5, 100.0, 341.0], [1765.0, 697.0, 100.0, 340.0], [1766.0, 695.5, 100.0, 339.0], [1767.5, 694.0, 99.0, 338.0], [1768.5, 692.5, 99.0, 337.0], [1768.0, 693.0, 98.0, 338.0], [1767.5, 693.5, 97.0, 339.0], [1767.0, 695.5, 96.0, 341.0], [1766.5, 696.0, 95.0, 342.0], [1766.0, 696.5, 94.0, 343.0], [1764.5, 697.0, 93.0, 344.0], [1764.0, 697.5, 92.0, 345.0], [1763.5, 699.5, 91.0, 347.0], [1763.0, 700.0, 90.0, 348.0], [1762.5, 700.5, 89.0, 349.0]]","[[1762.0, 701.5, 90.0, 351.0], [1762.0, 702.5, 90.0, 353.0], [1761.5, 703.0, 91.0, 354.0], [1762.0, 704.0, 92.0, 356.0], [1761.0, 705.0, 92.0, 358.0], [1760.5, 706.0, 93.0, 360.0], [1761.0, 706.5, 94.0, 361.0], [1760.0, 707.5, 94.0, 363.0], [1760.5, 708.5, 95.0, 365.0], [1760.0, 709.5, 96.0, 367.0], [1759.0, 709.0, 96.0, 368.0], [1759.5, 710.0, 97.0, 370.0], [1760.5, 710.0, 97.0, 370.0], [1761.5, 709.5, 97.0, 369.0], [1762.5, 709.5, 97.0, 369.0], [1763.5, 708.5, 97.0, 369.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00224.png', '00225.png', '00226.png', '00227.png', '00228.png', '00229.png', '00230.png', '00231.png', '00232.png', '00233.png', '00234.png', '00235.png', '00236.png', '00237.png', '00238.png', '00239.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
166.0,"[[1762.0, 701.5, 90.0, 351.0], [1762.0, 702.5, 90.0, 353.0], [1761.5, 703.0, 91.0, 354.0], [1762.0, 704.0, 92.0, 356.0], [1761.0, 705.0, 92.0, 358.0], [1760.5, 706.0, 93.0, 360.0], [1761.0, 706.5, 94.0, 361.0], [1760.0, 707.5, 94.0, 363.0], [1760.5, 708.5, 95.0, 365.0], [1760.0, 709.5, 96.0, 367.0], [1759.0, 709.0, 96.0, 368.0], [1759.5, 710.0, 97.0, 370.0], [1760.5, 710.0, 97.0, 370.0], [1761.5, 709.5, 97.0, 369.0], [1762.5, 709.5, 97.0, 369.0], [1763.5, 708.5, 97.0, 369.0]]","[[1764.5, 708.0, 97.0, 368.0], [1766.5, 708.0, 97.0, 368.0], [1767.0, 708.0, 96.0, 368.0], [1768.0, 707.5, 96.0, 367.0], [1769.0, 707.5, 96.0, 367.0], [1770.0, 706.0, 96.0, 366.0], [1771.0, 706.0, 96.0, 366.0], [1772.0, 706.0, 96.0, 366.0], [1773.0, 705.5, 96.0, 365.0], [1774.0, 705.5, 96.0, 365.0], [1775.0, 705.5, 96.0, 365.0], [1776.0, 705.0, 96.0, 364.0], [1778.0, 704.0, 96.0, 364.0], [1779.0, 704.0, 96.0, 364.0], [1779.5, 703.5, 95.0, 363.0], [1780.5, 703.5, 95.0, 363.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00240.png', '00241.png', '00242.png', '00243.png', '00244.png', '00245.png', '00246.png', '00247.png', '00248.png', '00249.png', '00250.png', '00251.png', '00252.png', '00253.png', '00254.png', '00255.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
166.0,"[[1764.5, 708.0, 97.0, 368.0], [1766.5, 708.0, 97.0, 368.0], [1767.0, 708.0, 96.0, 368.0], [1768.0, 707.5, 96.0, 367.0], [1769.0, 707.5, 96.0, 367.0], [1770.0, 706.0, 96.0, 366.0], [1771.0, 706.0, 96.0, 366.0], [1772.0, 706.0, 96.0, 366.0], [1773.0, 705.5, 96.0, 365.0], [1774.0, 705.5, 96.0, 365.0], [1775.0, 705.5, 96.0, 365.0], [1776.0, 705.0, 96.0, 364.0], [1778.0, 704.0, 96.0, 364.0], [1779.0, 704.0, 96.0, 364.0], [1779.5, 703.5, 95.0, 363.0], [1780.5, 703.5, 95.0, 363.0]]","[[1781.5, 703.5, 95.0, 363.0], [1782.5, 703.0, 95.0, 362.0], [1783.5, 702.0, 95.0, 362.0], [1784.5, 702.0, 95.0, 362.0], [1785.5, 701.5, 95.0, 361.0], [1786.5, 701.5, 95.0, 361.0], [1788.5, 701.0, 95.0, 360.0], [1776.0, 701.0, 120.0, 360.0], [1777.5, 700.0, 119.0, 360.0], [1778.0, 700.0, 118.0, 360.0], [1779.0, 700.0, 118.0, 360.0], [1779.5, 699.0, 117.0, 360.0], [1780.0, 699.0, 116.0, 360.0], [1781.5, 699.0, 115.0, 360.0], [1782.0, 698.0, 114.0, 360.0], [1783.0, 698.0, 114.0, 360.0]]","['../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071', '../JAAD/images/video_0071']","['00256.png', '00257.png', '00258.png', '00259.png', '00260.png', '00261.png', '00262.png', '00263.png', '00264.png', '00265.png', '00266.png', '00267.png', '00268.png', '00269.png', '00270.png', '00271.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
